tablescraper-selected-row,text-left,text-left 2,text-right,text-right 2,text-right 3,text-right 4,text-right 5
57520,2025090803000180,NLICL,22,44,200,583.00,"116,600.00"
57521,2025090803000179,NLICL,14,44,100,584.00,"58,400.00"
57522,2025090803000178,NLICL,14,44,100,584.30,"58,430.00"
57523,2025090803000177,NLICL,54,44,10,584.40,"5,844.00"
57524,2025090803000176,NLICL,6,44,200,584.60,"116,920.00"
57525,2025090803000175,NLICL,14,44,25,584.70,"14,617.50"
57526,2025090801000812,EBL,44,38,50,719.00,"35,950.00"
57527,2025090805000489,SANVI,35,36,10,612.30,"6,123.00"
57528,2025090801000811,HBL,53,63,10,200.60,"2,006.00"
57529,2025090804000704,SSHL,51,43,145,174.10,"25,244.50"
57530,2025090804000703,SSHL,50,43,355,174.20,"61,841.00"
57531,2025090804000702,HDHPC,58,92,10,185.60,"1,856.00"
57532,2025090804000701,UNHPL,69,17,195,455.90,"88,900.50"
57533,2025090805000488,SAHAS,42,59,10,634.00,"6,340.00"
57534,2025090801000810,MKCL,58,1,99,"1,509.10","149,400.90"
57535,2025090801000809,MKCL,29,1,100,"1,509.10","150,910.00"
57536,2025090801000808,MKCL,57,1,50,"1,510.00","75,500.00"
57537,2025090801000807,MKCL,58,1,151,"1,510.00","228,010.00"
57538,2025090801000806,HBL,53,28,10,200.60,"2,006.00"
57539,2025090801000805,HBL,53,55,10,200.60,"2,006.00"
57540,2025090804000700,SHPC,49,35,"1,700",545.00,"926,500.00"
57541,2025090804000699,UNHPL,62,57,300,455.00,"136,500.00"
57542,2025090804000698,UNHPL,42,57,400,455.50,"182,200.00"
57543,2025090804000697,UNHPL,45,57,300,455.60,"136,680.00"
57544,2025090804000696,CHCL,25,16,7,495.00,"3,465.00"
57545,2025090804000695,AKPL,100,21,630,255.00,"160,650.00"
57546,2025090805000487,NTC,21,70,10,829.00,"8,290.00"
57547,2025090804000694,SHL,4,44,100,555.00,"55,500.00"
57548,2025090804000693,SHL,4,44,100,554.90,"55,490.00"
57549,2025090801000804,GBIMESY2,4,26,100,9.18,918.00
57550,2025090801000803,GBIMESY2,4,38,250,9.00,"2,250.00"
57551,2025090801000802,GBIME,28,67,50,247.00,"12,350.00"
57552,2025090801000801,TTL,19,6,10,785.00,"7,850.00"
57553,2025090804000692,UPCL,45,84,200,408.00,"81,600.00"
57554,2025090805000486,NRIC,6,51,13,"1,669.80","21,707.40"
57555,2025090804000691,SHEL,42,51,10,302.40,"3,024.00"
57556,2025090801000800,HBL,51,58,10,201.00,"2,010.00"
57557,2025090801000799,HBL,51,49,10,201.00,"2,010.00"
57558,2025090801000798,HBL,51,55,10,200.70,"2,007.00"
57559,2025090801000797,HBL,51,58,10,200.70,"2,007.00"
57560,2025090801000796,HBL,51,42,10,200.70,"2,007.00"
57561,2025090801000795,HBL,51,58,10,200.70,"2,007.00"
57562,2025090801000794,HBL,51,62,10,200.70,"2,007.00"
57563,2025090801000793,BHCL,13,58,10,474.20,"4,742.00"
57564,2025090804000690,UNHPL,5,17,50,455.90,"22,795.00"
57565,2025090805000485,SANVI,59,55,10,613.00,"6,130.00"
57566,2025090803000174,SKBBL,55,56,3,879.00,"2,637.00"
57567,2025090801000792,NBL,41,59,20,248.00,"4,960.00"
57568,2025090801000791,NBL,55,59,10,248.50,"2,485.00"
57569,2025090804000689,SHEL,42,34,501,302.40,"151,502.40"
57570,2025090804000688,SHEL,75,34,219,302.40,"66,225.60"
57571,2025090804000687,UPCL,38,21,108,406.20,"43,869.60"
57572,2025090801000790,SRLI,38,46,24,394.10,"9,458.40"
57573,2025090805000484,SAHAS,42,75,250,634.00,"158,500.00"
57574,2025090801000789,NIMB,57,52,100,206.40,"20,640.00"
57575,2025090803000173,SMPDA,58,25,10,902.20,"9,022.00"
57576,2025090804000686,NGPL,32,25,470,394.50,"185,415.00"
57577,2025090804000685,NGPL,14,25,30,394.60,"11,838.00"
57578,2025090805000483,MBJC,62,58,90,303.90,"27,351.00"
57579,2025090805000482,MKJC,39,42,400,596.00,"238,400.00"
57580,2025090805000481,MKJC,39,35,100,595.90,"59,590.00"
57581,2025090801000788,OMPL,3,19,10,"1,205.00","12,050.00"
57582,2025090804000684,AKPL,100,42,180,255.00,"45,900.00"
57583,2025090801000787,BHCL,13,38,10,474.20,"4,742.00"
57584,2025090801000786,BHCL,26,38,10,475.00,"4,750.00"
57585,2025090805000480,USHL,4,4,10,727.80,"7,278.00"
57586,2025090801000785,ADBL,28,55,628,320.30,"201,148.40"
57587,2025090805000479,MBJC,62,49,10,303.90,"3,039.00"
57588,2025090805000478,GCIL,59,57,234,480.00,"112,320.00"
57589,2025090805000477,RAWA,32,56,10,770.00,"7,700.00"
57590,2025090801000784,HBL,72,58,10,200.70,"2,007.00"
57591,2025090804000683,RHPL,35,48,187,288.00,"53,856.00"
57592,2025090804000682,UNHPL,57,17,795,455.90,"362,440.50"
57593,2025090804000681,UNHPL,57,66,105,455.90,"47,869.50"
57594,2025090804000680,UNHPL,57,28,100,455.90,"45,590.00"
57595,2025090804000679,UPCL,57,84,155,408.00,"63,240.00"
57596,2025090804000678,UPCL,62,84,40,408.00,"16,320.00"
57597,2025090801000783,HBL,72,42,10,200.70,"2,007.00"
57598,2025090804000677,SPIL,17,36,360,811.00,"291,960.00"
57599,2025090801000782,NICA,13,36,122,341.00,"41,602.00"
57600,2025090801000781,HBL,72,4,10,200.70,"2,007.00"
57601,2025090804000676,SGIC,85,46,10,543.40,"5,434.00"
57602,2025090801000780,SNLI,7,45,16,455.00,"7,280.00"
57603,2025090801000779,SARBTM,7,56,200,900.00,"180,000.00"
57604,2025090805000476,SAHAS,42,38,350,634.00,"221,900.00"
57605,2025090805000475,GCIL,59,58,11,480.00,"5,280.00"
57606,2025090801000778,HBL,72,42,10,200.70,"2,007.00"
57607,2025090805000474,NRIC,33,59,333,"1,660.20","552,846.60"
57608,2025090805000473,DORDI,17,58,20,240.20,"4,804.00"
57609,2025090805000472,NTC,35,70,50,829.00,"41,450.00"
57610,2025090801000777,TTL,32,57,10,784.00,"7,840.00"
57611,2025090801000776,BHCL,26,1,10,475.00,"4,750.00"
57612,2025090801000775,PURE,101,49,10,797.00,"7,970.00"
57613,2025090801000774,HBL,72,55,10,200.70,"2,007.00"
57614,2025090804000675,UNHPL,42,25,100,455.50,"45,550.00"
57615,2025090804000674,BPCL,50,80,"1,650",808.00,"1,333,200.00"
57616,2025090804000673,BPCL,63,80,850,808.10,"686,885.00"
57617,2025090804000672,BPCL,93,80,500,808.20,"404,100.00"
57618,2025090804000671,BPCL,11,80,"1,000",808.30,"808,300.00"
57619,2025090801000773,TTL,32,55,10,784.00,"7,840.00"
57620,2025090801000772,CITY,41,14,10,585.00,"5,850.00"
57621,2025090805000471,MKJC,39,42,100,593.20,"59,320.00"
57622,2025090803000172,SINDU,58,26,10,700.00,"7,000.00"
57623,2025090801000771,HBL,72,45,10,200.70,"2,007.00"
57624,2025090804000670,UPCL,38,84,150,408.00,"61,200.00"
57625,2025090804000669,UPCL,38,39,200,407.90,"81,580.00"
57626,2025090804000668,UPCL,38,45,150,407.90,"61,185.00"
57627,2025090803000171,SJLIC,58,22,10,430.00,"4,300.00"
57628,2025090804000667,UMHL,43,25,500,574.00,"287,000.00"
57629,2025090801000770,HBL,72,34,10,200.70,"2,007.00"
57630,2025090804000666,UNHPL,6,25,200,455.50,"91,100.00"
57631,2025090805000470,SANVI,44,58,10,615.00,"6,150.00"
57632,2025090804000665,UNHPL,62,74,500,455.00,"227,500.00"
57633,2025090801000769,BHCL,26,45,10,475.00,"4,750.00"
57634,2025090805000469,NRIC,33,6,160,"1,660.20","265,632.00"
57635,2025090805000468,NRIC,17,6,10,"1,662.00","16,620.00"
57636,2025090805000467,NRIC,85,6,30,"1,663.00","49,890.00"
57637,2025090804000664,UPCL,57,44,345,407.80,"140,691.00"
57638,2025090801000768,JBLB,58,42,10,"1,420.00","14,200.00"
57639,2025090803000170,PMLI,55,22,11,488.20,"5,370.20"
57640,2025090801000767,CZBIL,58,34,"1,000",205.00,"205,000.00"
57641,2025090801000766,CZBIL,49,34,100,205.10,"20,510.00"
57642,2025090801000765,CZBIL,38,34,100,205.20,"20,520.00"
57643,2025090801000764,HBL,72,55,10,200.70,"2,007.00"
57644,2025090803000169,SIFC,56,51,10,496.50,"4,965.00"
57645,2025090801000763,SRLI,34,17,11,394.00,"4,334.00"
57646,2025090804000663,UNHPL,58,71,97,455.40,"44,173.80"
57647,2025090801000762,MKCL,58,1,400,"1,510.00","604,000.00"
57648,2025090801000761,MKCL,49,1,20,"1,510.00","30,200.00"
57649,2025090801000760,MKCL,59,1,40,"1,510.10","60,404.00"
57650,2025090801000759,MKCL,64,1,50,"1,510.10","75,505.00"
57651,2025090801000758,MKCL,65,1,50,"1,511.00","75,550.00"
57652,2025090804000662,SHPC,49,57,10,545.00,"5,450.00"
57653,2025090805000466,SAHAS,42,8,10,634.00,"6,340.00"
57654,2025090801000757,NIMB,13,52,180,206.50,"37,170.00"
57655,2025090805000465,NIFRA,28,22,54,271.10,"14,639.40"
57656,2025090805000464,NRM,14,7,20,464.80,"9,296.00"
57657,2025090805000463,NRIC,85,6,120,"1,663.00","199,560.00"
57658,2025090805000462,NRIC,52,6,80,"1,663.10","133,048.00"
57659,2025090801000756,HBL,72,38,10,200.70,"2,007.00"
57660,2025090805000461,CLI,36,59,10,459.00,"4,590.00"
57661,2025090804000661,AKPL,22,42,400,255.00,"102,000.00"
57662,2025090804000660,AKPL,22,42,500,255.00,"127,500.00"
57663,2025090804000659,AKPL,48,42,311,255.00,"79,305.00"
57664,2025090805000460,DORDI,17,19,10,240.20,"2,402.00"
57665,2025090805000459,DORDI,17,19,40,240.20,"9,608.00"
57666,2025090803000168,FOWAD,26,36,12,"1,100.10","13,201.20"
57667,2025090803000167,FOWAD,48,36,40,"1,110.00","44,400.00"
57668,2025090805000458,MMF1,6,5,"5,000",9.89,"49,450.00"
57669,2025090803000166,NABBC,56,32,"5,000",702.00,"3,510,000.00"
57670,2025090805000457,MEHL,56,95,100,411.00,"41,100.00"
57671,2025090801000755,JBLB,58,22,10,"1,419.00","14,190.00"
57672,2025090805000456,MEL,57,58,10,280.20,"2,802.00"
57673,2025090804000658,UNHPL,62,38,250,455.00,"113,750.00"
57674,2025090805000455,RHGCL,45,28,500,263.00,"131,500.00"
57675,2025090805000454,RHGCL,58,28,24,263.00,"6,312.00"
57676,2025090804000657,UNHPL,62,55,250,455.00,"113,750.00"
57677,2025090801000754,HBL,72,55,10,200.70,"2,007.00"
57678,2025090801000753,HBL,72,35,10,200.70,"2,007.00"
57679,2025090805000453,RNLI,8,49,10,455.00,"4,550.00"
57680,2025090801000752,PURE,99,51,10,795.00,"7,950.00"
57681,2025090801000751,HBL,72,36,10,200.70,"2,007.00"
57682,2025090801000750,JBLB,58,22,15,"1,419.00","21,285.00"
57683,2025090801000749,LSL,42,45,60,232.00,"13,920.00"
57684,2025090803000165,CBBL,6,51,200,"1,025.00","205,000.00"
57685,2025090803000164,CBBL,45,51,100,"1,027.60","102,760.00"
57686,2025090801000748,HBL,72,38,10,200.70,"2,007.00"
57687,2025090805000452,CHDC,66,17,10,"2,502.00","25,020.00"
57688,2025090804000656,UPCL,48,44,500,407.80,"203,900.00"
57689,2025090801000747,HBL,72,58,10,200.70,"2,007.00"
57690,2025090805000451,NRM,55,49,100,463.00,"46,300.00"
57691,2025090801000746,HBL,72,42,10,200.70,"2,007.00"
57692,2025090801000745,BHCL,26,49,10,475.00,"4,750.00"
57693,2025090801000744,BHCL,26,58,10,475.00,"4,750.00"
57694,2025090801000743,BHCL,26,58,10,475.00,"4,750.00"
57695,2025090801000742,BHCL,26,42,10,475.00,"4,750.00"
57696,2025090801000741,BHCL,26,58,10,475.00,"4,750.00"
57697,2025090801000740,HBL,72,44,10,200.70,"2,007.00"
57698,2025090805000450,MKJC,49,54,110,593.00,"65,230.00"
57699,2025090803000163,ALBSL,29,92,21,"1,032.00","21,672.00"
57700,2025090801000739,BHCL,13,16,30,474.20,"14,226.00"
57701,2025090801000738,NMIC,45,45,20,"1,240.00","24,800.00"
57702,2025090805000449,BHL,28,82,90,188.00,"16,920.00"
57703,2025090804000655,UNHPL,64,66,500,455.10,"227,550.00"
57704,2025090803000162,SMFBS,53,22,10,"1,758.50","17,585.00"
57705,2025090801000737,BHCL,13,42,10,474.20,"4,742.00"
57706,2025090805000448,MEHL,52,95,50,412.00,"20,600.00"
57707,2025090805000447,MEHL,52,95,50,414.00,"20,700.00"
57708,2025090805000446,MEHL,44,95,10,414.10,"4,141.00"
57709,2025090805000445,MEHL,58,95,50,415.00,"20,750.00"
57710,2025090804000654,UNHPL,62,55,500,455.00,"227,500.00"
57711,2025090804000653,RIDI,51,35,24,229.00,"5,496.00"
57712,2025090804000652,SHEL,75,35,10,302.40,"3,024.00"
57713,2025090805000444,SAHAS,42,22,200,634.00,"126,800.00"
57714,2025090804000651,LEC,8,62,80,213.70,"17,096.00"
57715,2025090801000736,HBL,72,56,10,200.70,"2,007.00"
57716,2025090801000735,HBL,72,58,10,200.70,"2,007.00"
57717,2025090804000650,CHCL,70,52,10,501.00,"5,010.00"
57718,2025090801000734,BHCL,13,34,10,474.20,"4,742.00"
57719,2025090805000443,CHDC,83,21,1,"2,507.00","2,507.00"
57720,2025090801000733,CREST,36,45,10,"1,145.00","11,450.00"
57721,2025090805000442,CHDC,71,17,100,"2,508.10","250,810.00"
57722,2025090805000441,CHDC,71,17,100,"2,508.10","250,810.00"
57723,2025090805000440,HRL,45,50,1,973.00,973.00
57724,2025090805000439,HDL,42,74,11,"1,390.90","15,299.90"
57725,2025090804000649,NHPC,35,34,11,202.00,"2,222.00"
57726,2025090803000161,GLBSL,35,74,50,"2,071.00","103,550.00"
57727,2025090805000438,BGWT,42,17,10,890.00,"8,900.00"
57728,2025090804000648,UNHPL,62,71,300,455.00,"136,500.00"
57729,2025090805000437,HIDCL,62,40,13,274.30,"3,565.90"
57730,2025090804000647,UNHPL,62,7,50,455.00,"22,750.00"
57731,2025090804000646,UNHPL,62,59,525,455.00,"238,875.00"
57732,2025090804000645,UNHPL,62,26,"1,000",455.00,"455,000.00"
57733,2025090804000644,UNHPL,62,14,55,455.00,"25,025.00"
57734,2025090804000643,UNHPL,62,32,250,455.00,"113,750.00"
57735,2025090804000642,UNHPL,62,81,"2,000",455.00,"910,000.00"
57736,2025090804000641,UNHPL,62,58,40,455.00,"18,200.00"
57737,2025090804000640,UNHPL,62,38,50,455.00,"22,750.00"
57738,2025090804000639,UNHPL,62,26,500,455.00,"227,500.00"
57739,2025090804000638,UNHPL,62,22,10,455.00,"4,550.00"
57740,2025090804000637,UNHPL,62,29,"1,000",454.90,"454,900.00"
57741,2025090804000636,UNHPL,62,14,310,454.90,"141,019.00"
57742,2025090804000635,UNHPL,62,55,55,452.00,"24,860.00"
57743,2025090801000732,TTL,32,55,10,784.00,"7,840.00"
57744,2025090801000731,HBL,72,36,10,200.70,"2,007.00"
57745,2025090804000634,UPPER,52,82,60,186.00,"11,160.00"
57746,2025090801000730,HBL,72,45,10,200.70,"2,007.00"
57747,2025090805000436,MEHL,44,58,10,418.00,"4,180.00"
57748,2025090804000633,UNHPL,28,55,95,452.00,"42,940.00"
57749,2025090803000160,NABBC,32,56,"5,000",690.00,"3,450,000.00"
57750,2025090805000435,HDL,25,52,1,"1,390.00","1,390.00"
57751,2025090804000632,BPCL,63,58,650,808.10,"525,265.00"
57752,2025090804000631,BPCL,50,58,20,810.00,"16,200.00"
57753,2025090804000630,BPCL,3,58,10,810.00,"8,100.00"
57754,2025090804000629,BPCL,82,58,20,810.00,"16,200.00"
57755,2025090804000628,BPCL,90,58,200,810.10,"162,020.00"
57756,2025090801000729,CREST,36,32,10,"1,145.00","11,450.00"
57757,2025090804000627,UPCL,16,44,10,407.80,"4,078.00"
57758,2025090804000626,UNHPL,28,36,750,452.00,"339,000.00"
57759,2025090805000434,NIFRA,49,58,14,272.00,"3,808.00"
57760,2025090805000433,NIFRA,6,58,30,272.00,"8,160.00"
57761,2025090804000625,AKJCL,3,58,150,195.00,"29,250.00"
57762,2025090801000728,NIMB,57,52,899,206.40,"185,553.60"
57763,2025090801000727,NIMB,3,52,91,206.40,"18,782.40"
57764,2025090801000726,NIMB,14,52,10,207.00,"2,070.00"
57765,2025090805000432,BHL,22,42,64,187.00,"11,968.00"
57766,2025090805000431,BHL,35,42,69,187.00,"12,903.00"
57767,2025090805000430,BHL,17,42,77,187.00,"14,399.00"
57768,2025090805000429,BHL,7,42,100,187.00,"18,700.00"
57769,2025090805000428,BHL,58,42,40,187.00,"7,480.00"
57770,2025090805000427,BHL,51,42,100,187.00,"18,700.00"
57771,2025090805000426,BHL,34,42,50,187.00,"9,350.00"
57772,2025090801000725,BHCL,13,34,10,474.20,"4,742.00"
57773,2025090805000425,SHIVM,26,17,25,592.00,"14,800.00"
57774,2025090805000424,RHGCL,38,57,60,264.00,"15,840.00"
57775,2025090804000624,AHPC,26,94,20,285.00,"5,700.00"
57776,2025090804000623,AHPC,51,94,200,285.00,"57,000.00"
57777,2025090804000622,AHPC,25,94,100,285.00,"28,500.00"
57778,2025090804000621,AHPC,58,94,80,285.00,"22,800.00"
57779,2025090804000620,UNHPL,41,14,190,454.90,"86,431.00"
57780,2025090804000619,UNHPL,41,69,500,454.80,"227,400.00"
57781,2025090804000618,UNHPL,41,32,200,454.80,"90,960.00"
57782,2025090804000617,UNHPL,41,32,10,454.80,"4,548.00"
57783,2025090804000616,UNHPL,41,36,500,454.00,"227,000.00"
57784,2025090804000615,UNHPL,41,60,600,454.00,"272,400.00"
57785,2025090804000614,UNHPL,41,16,100,454.00,"45,400.00"
57786,2025090804000613,UNHPL,41,71,300,453.90,"136,170.00"
57787,2025090804000612,UNHPL,41,13,100,453.00,"45,300.00"
57788,2025090804000611,UPCL,41,49,100,407.00,"40,700.00"
57789,2025090805000423,SAHAS,42,49,216,634.00,"136,944.00"
57790,2025090805000422,NIFRA,38,58,20,272.10,"5,442.00"
57791,2025090805000421,CHDC,66,17,100,"2,510.00","251,000.00"
57792,2025090804000610,UNHPL,28,55,45,452.00,"20,340.00"
57793,2025090805000420,SAHAS,42,47,"3,691",634.00,"2,340,094.00"
57794,2025090801000724,NMIC,8,42,10,"1,220.00","12,200.00"
57795,2025090801000723,NMIC,52,42,10,"1,220.00","12,200.00"
57796,2025090801000722,HBL,53,58,10,200.60,"2,006.00"
57797,2025090805000419,MEL,47,58,40,281.00,"11,240.00"
57798,2025090801000721,GBIME,76,52,10,249.70,"2,497.00"
57799,2025090801000720,SANIMA,72,51,160,366.20,"58,592.00"
57800,2025090801000719,SANIMA,44,51,340,366.20,"124,508.00"
57801,2025090804000609,UNHPL,28,101,10,452.00,"4,520.00"
57802,2025090804000608,UNHPL,28,51,100,452.00,"45,200.00"
57803,2025090805000418,SIKLES,21,66,193,710.20,"137,068.60"
57804,2025090805000417,SIKLES,45,66,10,710.20,"7,102.00"
57805,2025090805000416,SIKLES,39,66,10,710.20,"7,102.00"
57806,2025090805000415,SIKLES,35,66,50,710.20,"35,510.00"
57807,2025090805000414,SIKLES,38,66,50,710.20,"35,510.00"
57808,2025090805000413,SIKLES,49,66,50,710.50,"35,525.00"
57809,2025090805000412,SIKLES,17,66,100,711.00,"71,100.00"
57810,2025090805000411,SIKLES,54,66,10,711.50,"7,115.00"
57811,2025090805000410,SIKLES,35,66,30,711.60,"21,348.00"
57812,2025090801000718,TTL,32,41,24,784.00,"18,816.00"
57813,2025090801000717,TTL,43,41,76,784.10,"59,591.60"
57814,2025090805000409,NRM,55,45,85,464.00,"39,440.00"
57815,2025090801000716,HBL,53,58,10,200.60,"2,006.00"
57816,2025090804000607,UPCL,62,44,120,407.80,"48,936.00"
57817,2025090803000159,MNBBL,42,57,10,443.00,"4,430.00"
57818,2025090804000606,UPCL,58,44,25,407.80,"10,195.00"
57819,2025090801000715,HBL,53,7,10,200.60,"2,006.00"
57820,2025090801000714,HBL,16,45,10,200.70,"2,007.00"
57821,2025090805000408,NBF3,32,17,100,9.06,906.00
57822,2025090804000605,HPPL,4,34,50,475.10,"23,755.00"
57823,2025090801000713,SNLI,21,41,1,448.00,448.00
57824,2025090801000712,BHCL,26,51,10,474.10,"4,741.00"
57825,2025090805000407,GCIL,59,38,11,480.00,"5,280.00"
57826,2025090805000406,NRN,39,95,14,"2,075.50","29,057.00"
57827,2025090801000711,HBL,53,55,10,200.60,"2,006.00"
57828,2025090805000405,SMJC,14,8,10,540.00,"5,400.00"
57829,2025090801000710,SARBTM,4,56,"1,000",900.00,"900,000.00"
57830,2025090801000709,SARBTM,6,56,110,900.00,"99,000.00"
57831,2025090801000708,HBL,53,58,10,200.60,"2,006.00"
57832,2025090801000707,BHCL,26,55,10,474.10,"4,741.00"
57833,2025090805000404,UHEWA,39,57,10,555.70,"5,557.00"
57834,2025090804000604,CHCL,70,8,90,501.00,"45,090.00"
57835,2025090805000403,CLI,36,32,13,459.00,"5,967.00"
57836,2025090801000706,NICGF2,49,49,100,8.66,866.00
57837,2025090804000603,SHPC,49,1,150,545.00,"81,750.00"
57838,2025090804000602,SHPC,49,42,156,545.00,"85,020.00"
57839,2025090801000705,ADBL,28,34,283,320.30,"90,644.90"
57840,2025090801000704,ADBL,85,34,100,320.40,"32,040.00"
57841,2025090801000703,ADBL,1,34,142,320.40,"45,496.80"
57842,2025090801000702,HBL,53,21,10,200.60,"2,006.00"
57843,2025090804000601,UPCL,3,5,100,407.00,"40,700.00"
57844,2025090801000701,CREST,36,16,10,"1,145.00","11,450.00"
57845,2025090801000700,HBL,53,63,10,200.60,"2,006.00"
57846,2025090805000402,HDL,34,74,10,"1,390.90","13,909.00"
57847,2025090801000699,SNLI,7,80,20,455.00,"9,100.00"
57848,2025090801000698,BHCL,14,58,10,474.00,"4,740.00"
57849,2025090804000600,NGPL,5,22,500,395.00,"197,500.00"
57850,2025090801000697,MKCL,57,34,25,"1,511.00","37,775.00"
57851,2025090801000696,MKCL,41,34,50,"1,511.10","75,555.00"
57852,2025090804000599,AKJCL,42,92,20,194.00,"3,880.00"
57853,2025090805000401,NIFRA,90,58,500,272.10,"136,050.00"
57854,2025090805000400,NIFRA,57,58,36,272.10,"9,795.60"
57855,2025090801000695,SARBTM,14,56,"1,000",901.00,"901,000.00"
57856,2025090801000694,SARBTM,41,56,250,901.00,"225,250.00"
57857,2025090801000693,SARBTM,57,56,500,902.00,"451,000.00"
57858,2025090801000692,SARBTM,57,56,100,902.10,"90,210.00"
57859,2025090801000691,SARBTM,42,56,110,902.20,"99,242.00"
57860,2025090805000399,NTC,49,14,10,828.40,"8,284.00"
57861,2025090805000398,NTC,22,58,10,827.00,"8,270.00"
57862,2025090804000598,NGPL,99,94,500,395.10,"197,550.00"
57863,2025090801000690,AVYAN,66,7,86,"1,000.00","86,000.00"
57864,2025090801000689,GBIME,14,5,45,246.30,"11,083.50"
57865,2025090801000688,GBIME,14,5,100,246.40,"24,640.00"
57866,2025090801000687,GBIME,38,5,200,246.50,"49,300.00"
57867,2025090801000686,GBIME,14,5,50,246.60,"12,330.00"
57868,2025090801000685,GBIME,14,5,50,246.70,"12,335.00"
57869,2025090805000397,SIKLES,21,66,190,713.00,"135,470.00"
57870,2025090801000684,HBL,53,58,10,200.60,"2,006.00"
57871,2025090805000396,SGHC,6,17,10,336.10,"3,361.00"
57872,2025090804000597,UNHPL,5,55,50,452.00,"22,600.00"
57873,2025090801000683,HBL,7,45,10,201.00,"2,010.00"
57874,2025090801000682,HBL,7,45,10,200.70,"2,007.00"
57875,2025090801000681,HBL,7,58,10,200.70,"2,007.00"
57876,2025090803000158,GLBSL,36,74,25,"2,071.00","51,775.00"
57877,2025090801000680,HBL,53,58,10,200.60,"2,006.00"
57878,2025090805000395,HRL,90,58,21,988.00,"20,748.00"
57879,2025090801000679,HBL,53,58,10,200.60,"2,006.00"
57880,2025090801000678,BHCL,14,58,10,474.00,"4,740.00"
57881,2025090804000596,DHPL,4,38,56,285.20,"15,971.20"
57882,2025090804000595,DHPL,56,38,14,285.30,"3,994.20"
57883,2025090804000594,DHPL,33,38,30,285.40,"8,562.00"
57884,2025090803000157,NABBC,51,77,31,690.00,"21,390.00"
57885,2025090803000156,NABBC,58,77,66,690.00,"45,540.00"
57886,2025090803000155,NABBC,62,77,59,690.10,"40,715.90"
57887,2025090805000394,NYADI,32,43,20,406.00,"8,120.00"
57888,2025090805000393,NYADI,32,42,50,406.00,"20,300.00"
57889,2025090805000392,NYADI,32,42,50,405.00,"20,250.00"
57890,2025090805000391,NYADI,32,88,10,405.00,"4,050.00"
57891,2025090801000677,HBL,53,52,10,200.60,"2,006.00"
57892,2025090805000390,SANVI,7,58,10,612.00,"6,120.00"
57893,2025090801000676,TTL,43,57,10,784.10,"7,841.00"
57894,2025090801000675,HBL,53,5,10,200.60,"2,006.00"
57895,2025090801000674,BHCL,14,57,10,474.00,"4,740.00"
57896,2025090801000673,HBL,53,49,10,200.60,"2,006.00"
